Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
3,0109B00113,＊鏡板Ｂ,SUS304 0.8X121.5+-0.2X119XL(+3),,6886,G0115,0,0
3,0109B00123,＊配管カバー上,SGCC-MO-F04 0.6X1190X1100,,0,G0105,0,0
3,0109C00052,＊熱交カバー右/左,SUS430CP BA VC 0.4X102X227(+-0.2),,12731,Z0010,0,0
3,0109C00160,＊上枠,SPCC-SD 0.8X31.9+-0.2X1420+-0.2,,1632,Z0012,0,0
3,0109C00165,＊上枠,SPCC-SD 0.8X31.9+-0.2X1020+-0.2,,3766,Z0012,0,0
3,0109C00166,＊補強板,SPCC-SD 0.8X26+-0.2X959+-0.2,,3767,G0110,0,0
3,0109C00167,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13323,Z0710,0,0
3,0109C00168,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13324,Z0710,0,0
3,0109C00169,＊補強板,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13325,Z0710,0,0
3,0109C00170,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13326,Z0710,0,0
3,0109C00171,＊壁掛金具受け,SPCC-SD 1.2X24.8+-0.2X287.5+-0.2,,1633,G0110,0,0
3,0109C00172,＊壁掛金具,SPCC-SD 2.3X30+-0.2X313+-0.2,,1634,G0115,0,0
3,0109C00173,＊上枠,SPCC-SD 0.8X31.9+-0.2X620+-0.2,,4814,Z0012,0,0
3,0109C00174,＊補強板,SPCC-SD 0.8X26+-0.2X559+-0.2,,4815,G0110,0,0
3,0109C00175,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13388,Z0710,0,0
3,0109C00177,＊上枠,SPCC-SD 0.8X31.9+-0.2X320+-0.2,,1635,Z0012,0,0
3,0109C00178,＊補強板,SPCC-SD 0.8X26+-0.2X259+-0.2,,1636,G0110,0,0
3,0109C00179,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00181,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,16557,Z0710,0,0
3,0109C00185,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13413,Z0710,0,0
3,0109C00186,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13414,Z0710,0,0
3,0109C00192,＊補助フィン,A1050P-H24 0.5X53.5X299,,1618,G0115,0,0
3,0109C00193,＊補助フィン,A1050P-H24 0.5X82.5X299,,4812,G0106,0,0
3,0109C00196,＊補強板,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13415,Z0710,0,0
3,0109C00197,＊カバー後Ａ,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13416,Z0710,0,0
3,0109C00198,＊カバー後Ｂ,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,13417,Z0710,0,0
3,0109C00209,＊架台カバー,SPCC-SD 0.5X116X64XL,,10707,G0118,0,0
3,0109C00212,＊上枠,SPCC-SD 0.8X31.9+-0.2X1160+-0.2,,2360,Z0012,0,0
3,0109C00215,＊架台内柱,STKM-11A 27.2X21.4X89.5+-0.3,,10705,G0123,0,0
3,0109C00216,＊架台外柱,STKM-11A 31.8X27.8X89.5+-0.3,,0,G0105,0,0
3,0109C00234,＊壁掛金具Ａ,SPCC-SD 2.3X30+-0.2X349.5+-0.2,,8284,G0115,0,0
3,0109C00235,＊壁掛金具受け,SPCC-SD 1.2X24.8+-0.2X555+-0.2,,1637,G0110,0,0
3,0109C00239,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00240,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00241,＊補助フィン,A1050P-H24 0.5X121.7X299,,1619,G0101,0,0
3,0109C00246,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00247,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00248,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00251,＊架台外柱Ａ,STKM-11A 50.8X43.6X25+-0.2,,2350,Z0010,0,0
3,0109C00253,＊架台外柱Ｂ,STKM-11A 50.8X43.6X72.2+-0.2,,2351,Z0010,0,0
3,0109C00254,＊補助フィン,A1050P-H24 0.5X133.1+0-0.3X146.6+0-0.3,,2355,G0115,0,0
3,0109C00256,＊カバー後Ａ,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00257,＊カバー後Ｂ,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00259,＊上枠,SPCC-SD 0.8X31.9+-0.2X560+-0.3,,6547,Z0012,0,0
3,0109C00262,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,16545,Z0710,0,0
3,0109C00263,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,16546,Z0710,0,0
3,0109C00264,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,16547,Z0710,0,0
3,0109C00266,＊壁掛金具,SPCC-SD 2.3X30+-0.2X644.5+-0.2,,6548,G0115,0,0
3,0109C00269,＊架台内柱,STKM-11A 42.7X35.5X95+-0.3,,2352,Z0010,0,0
3,0109C00272,＊補強板,SPCC-SD 0.6X26.4X552.0+-0.3,,16548,Z0710,0,0
3,0109C00274,＊カバー右,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00275,＊カバー左,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00276,＊カバー後,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00277,＊壁掛金具,SPCC-SD 2.3X30+-0.2X263+-0.2,,5519,G0115,0,0
3,0109C00278,＊補助フィン,A1050P-H24 0.5X82.6+0-0.3X253.1+0-0.2,,1620,G0108,0,0
3,0109C00279,＊架台下板,SPCC-SD 2.3X96X110,,16174,G0123,0,0
3,0109C00280,＊架台柱,STKM-11A 40X16X1.6X389+-1,,15529,G0123,0,0
3,0109C00304,＊熱交遮熱板,NSSC-FH-11 0.6X950+-0.5X1015+-0.5/100,,4299,G0105,0,0
3,0109C00374,＊放熱プレート,A1050P H24,,0,G0118,0,0
3,0109C00464,＊側板右,SPCC-SD 0.5X144.4X445.4,,7963,Z0010,0,0
3,0109C00465,＊側板左,SPCC-SD 0.5X144.4X445.4,,7964,Z0010,0,0
3,0109C00550,＊側板,SGCC-MO-F04 0.6X1190X930,,0,G0105,0,0
3,0109C00556,＊側板,SGCC-MO-F04 0.6X1190X930,,0,G0105,0,0
3,0109C00566,＊水位ゲージ,SUS304CP 0.5X39(+-0.3)X234(+-0.3),,0,G0110,0,0
3,0109C00585,＊ヘッダー補強,SGCC-Q2-Z08 1.0X865X1560,,10308,G0105,0,0
3,0109C00607,＊熱交取付板右,SECC-Q2 E16/E16 0.7X245X468,,7965,Z0010,0,0
3,0109C00608,＊熱交取付板左,SECC-Q2 E16/E16 0.7X245X468,,7966,Z0010,0,0
3,0109C00616,＊前パネル補強,SECC-Q2 E16/E16 0.5X27.3X300,,7511,G0118,0,0
3,0109C00617,＊整流板,SECC-Q2 E16/E16 0.4X60X393,,7512,G0118,0,0
3,0109C00657,＊プレート,SECC-Q2 E16/E16 1.0X68X331,,4303,G0101,0,0
3,0109C00658,＊補強板補助,SECC-Q2 E16/E16 1.0X16X77.9,,6312,G0115,0,0
3,0109C00660,＊プレート,SECC-Q2 E16/E16 1.0X97X331,,8559,G0101,0,0
3,0109C00661,＊補強板補助,SECC-Q2 E16/E16 1.0X16X106.9,,7336,G0115,0,0
3,0109C00663,＊補強金具,SECC-Q2 E16/E16 0.8X102X23XL(+160),,5520,G0110,0,0
3,0109C00671,＊プレート右,SGCC-MO-F08 1.0X1150X1830,,1621,G0105,0,0
3,0109C00672,＊プレート左,SGCC-MO-F08 1.0X1150X1830,,1622,G0105,0,0
3,0109C00673,＊補強板,SGCC-MO-F04 0.6X37.4+-0.3X740.0+-0.3,,2356,Z0012,0,0
3,0109C00674,＊プレート右,SGCC-MO-F08 1.0X1150X1830,,5951,G0105,0,0
3,0109C00675,＊プレート左,SGCC-MO-F08 1.0X1150X1830,,5952,G0105,0,0
3,0109C00681,＊補強板,SGCC-MO-F04 0.6X37.4+-0.3X1100.0+-0.3,,1623,Z0012,0,0
3,0109C00682,＊補強板,SGCC-MO-F04 0.6X1190X1219,,0,G0105,0,0
3,0109C00687,＊熱交取付台,SA1D-Q1 40 1.0X266X279(+-0.2),,8753,Z0010,0,0
3,0109C00702,＊下枠前,SECC-Q2 E16/E16 1.0X52.6X507.6 (+-0.2),,8583,Z0010,0,0
3,0109C00703,＊下枠後,SECC-Q2 E16/E16 1.0X52.6X507.6 (+-0.2),,8584,Z0010,0,0
3,0109C00704,＊下枠補強前,SECC-Q2 E16/E16 1.0X254X25.3 (+-0.2),,8585,Z0010,0,0
3,0109C00705,＊下枠補強後,SECC-Q2 E16/E16 1.0X254X25.3 (+-0.2),,8586,Z0010,0,0
3,0109C00708,＊後板,SGLCC-Q1 AZ90 0.5X1075X1100,,7680,G0105,0,0
3,0109C00727,＊前板,SECC-Q2 E16/E16 0.5X914X600/4,,0,G0105,0,0
3,0109C00735,＊後板,SGLCC-Q1 AZ90 0.5X436.6X536.3,,8587,Z0010,0,0
3,0109C00740,＊後板,SGLCC-Q1 AZ90 0.5X436.6X536.3,,8588,Z0010,0,0
3,0109C00753,＊カバー後補強板,SPCC-SD 0.8X1219+-0.3X2438+-0.3,,0,Z0710,0,0
3,0109C00779,＊水位ゲージ,SUS304CP 0.4X39(+-0.3)X234(+-0.3),,4300,G0110,0,0
3,0109C00781,＊雨受け上,SGLCC-Q1 AZ90 0.5X1100X1219,,15923,G0126,0,0
3,0109C00783,＊側板,SGCD1-MO-F04 0.5X930X700,,0,G0105,0,0
3,0109C00784,＊側板,SGCD1-MO-F04 0.5X930X700,,13402,G0126,0,0
3,0109C00786,＊上ベース取付金具,,,0,G0110,0,0
3,0109C00815,＊胴,SUS304 0.5X186+-0.2X340.2+-0.1,,6887,G0105,0,0
3,0109C00816,＊後板,SGLCC-Q1 AZ90 0.5X436.6X536.3,,7513,Z0010,0,0
3,0109C00818,＊上後枠,SGCC-MO-F04 0.7X914X1000,,0,G0105,0,0
3,0109C00819,＊上前枠,SGCC-MO-F04 0.7X914X1000,,0,Z0010,0,0
3,0109C00820,＊上右枠,SGCC-MO-F04 0.7X914X1000,,0,G0105,0,0
3,0109C00822,＊架台外柱,STKM-11A 31.8X28.6X89.5+-0.3,,10706,G0123,0,0
3,0109C00837,＊上右枠,SGCC-MO-F04 0.7X914X1000,,0,G0105,0,0
3,0109C00861,＊プレート,SECC-QM E16/E16 1.0X68X331,,0,G0101,0,0
3,0109C00865,＊プレート,SECC-QM E16/E16 1.0X97X331,,0,G0101,0,0
3,0109C00918,＊後板,SGLCC-Q1 AZ90 0.5X436.6+-0.3X536.3+-0.3,,8589,Z0010,0,0
3,0109C00929,＊下枠前,EGC-QM 20/20 1.0X52.6X507.6 (+-0.2),,10824,Z0010,0,0
3,0109C00930,＊下枠後,EGC-QM 20/20 1.0X52.6X507.6 (+-0.2),,0,Z0010,0,0
3,0109C00931,＊下枠補強前,EGC-QM 20/20 1.0X25.3X254.0 (+-0.2),,11971,Z0010,0,0
3,0109C00932,＊下枠補強後,EGC-QM 20/20 1.0X25.3X254.0 (+-0.2),,0,Z0010,0,0
3,0109C00935,＊上板,EGC-QM 20/20 0.5X914X600,,11510,G0105,0,0
3,0109C00936,＊前板,EGC-QM 20/20 0.5X914X600,,11511,G0105,0,0
3,0109C00937,＊前板,EGC-QM 20/20 0.5X914X600,,11512,G0105,0,0
3,0109C00967,＊地中シスターン本体,SUS304 CP 2B 0.5X310.0+-0.2X340.2+-0.1,,5933,G0105,0,0
3,0109C00968,＊暖房シスターン本体,SUS304 CP 2B 0.5X192.0+-0.2X340.2+-0.1,,5934,G0105,0,0
3,0109C00978,＊配管カバー本体,SGCC-MO-F04 0.6X451.6X500(+-0.5),,0,G0105,0,0
3,0109C00979,＊配管カバー下,SGCC-MO-F04 0.6X1190X900/35,,0,G0105,0,0
3,0109C01010,＊インバータ固定板前,SGCC-Q2-Z08 1.0X1219X850,,9007,Z0710,0,0
3,0109C01015,＊温水配管受け金具,SGCC-Q2-Z08 1.0X1219X500,,8765,Z0710,0,0
3,0109C01017,＊ヘッダーベース支え,SGCC-Q2-Z08 1.0X1219X900,,9008,Z0710,0,0
3,0109C01018,＊上ベース補助ケース,SGCC-Q2-Z08 0.5X1300X1000,,9009,Z0710,0,0
3,0109C01022,＊シスターン本体,SUS304 CP 2B 0.5X98(+-0.2)X340.2(+-0.1),,1506,G0105,0,0
3,0109C01023,＊シスターン固定板,SGCC-Q2-Z08 1.0X1219X800,,9010,Z0710,0,0
3,0109C01028,＊シスターン本体,SUS304 CP 2B 0.5X98(+-0.2)X340.2(+-0.1),,4661,G0105,0,0
3,0109C01031,＊シスターン固定板,SGCC-Q2-Z08 1.0X1219X770,,9011,Z0710,0,0
3,0109C01039,＊バルブ固定金具,SGCC-Q2-Z08 1.0X1219X800,,13770,Z0710,0,0
3,0109C01043,＊インバータ固定板前,SGCC-Q2-Z08 1.0X1219X850,,9012,Z0710,0,0
3,0109C01046,＊シスターン固定板,SGCC-Q2-Z08 1.0X1219X800,,11976,Z0710,0,0
3,0109C01047,＊シスターン固定板,SGCC-Q2-Z08 1.0X1219X770,,9013,Z0710,0,0
3,0109C01048,＊風向板,SGCD1-MO-F04 0.8X1100X914,,9014,Z0710,0,0
3,0109C01049,＊風向板右,SGCD1-MO-F08 1.0X1219X800,,9015,Z0710,0,0
3,0109C01050,＊風向板左,SGCD1-MO-F08 1.0X1219X800,,0,Z0710,0,0
3,0109C01051,＊取付金具右,SGCD1-MO-F04 0.8X1100X914,,0,Z0710,0,0
3,0109C01052,＊取付金具左,SGCD1-MO-F04 0.8X1100X914,,0,Z0710,0,0
3,0109C01103,＊配管カバー下,SGCC-MO-F04 0.6X1190X900/35,,0,G0105,0,0
3,0109C01108,＊ポンプ固定板,MSM-CC-DZC 20/20 1.2X90X100XC(+0、-0.2),,0,G0112,0,0
3,0109C01144,＊上後枠,,,0,Z0010,0,0
3,0109C01145,＊上右枠,SGCC-MO-F04 0.7X914X1000,,0,Z0010,0,0
3,0109C01174,＊水熱交固定板ベースＡ,MSM-CC-DZC 190 1.2X975X1829,,0,G0126,0,0
3,0109C01175,＊水熱交固定板ベースＡ,MSM-CC-DZC 190 1.2X975X1829,,0,G0126,0,0
3,0109C01180,＊バルブ固定金具,MSM-CC-DZC 190 1.2X975X1829,,0,G0126,0,0
3,0109C01183,＊補強板,SGCC-MO-F04 0.6X37.4+-0.3X1450.0+-0.3,,13418,Z0012,0,0
3,0109C01184,＊設置金具,SPCC-SD 1.2X239.0X143.0XL,,13419,Z0010,0,0
3,0109C01186,＊配管カバー本体,SGCC-MO-F04 0.6X,,0,G0105,0,0
3,0109C01189,＊バルブ固定金具,MSM-CC-DZC 190 1.2X975X1829,,0,G0126,0,0
3,0109F00016,＊グリル羽根,SW 2.0X10X1490+-1,,1613,Z0010,0,0
3,0109F00017,＊グリル羽根,SW 2.0X10X690+-1,,4811,Z0010,0,0
3,0109F00018,＊グリル羽根,SW 2.0X10X390+-1,,1614,Z0010,0,0
3,0109F00019,＊グリル羽根,SW 2.0X10X1090+-1,,3763,Z0010,0,0
3,0109F00020,＊グリル羽根,SW 2.0X10X1193+-1,,2353,Z0010,0,0
3,0109F00024,＊グリル羽根,SW 2.0X10X630+-1,,6544,Z0010,0,0
3,0109H00191,＊水栓口仕切板,C2801P-1/4H 1.5X28+-0.2X16XL,,6545,Z0011,0,0
3,0109H00251,＊仕切パイプ,C1220T-1/2H 10X0.8X2500(110+3L),,16463,G0115,0,0
3,0109H00272,＊仕切板,C1220P-1/4H 1.0X32X948,,0,Z0011,0,0
3,0109H00273,＊水栓口仕切板,C2801P-1/4H 1.5X17X663,,0,Z0011,0,0
3,0111B00013,＊モータ固定脚,SGCC Q2 Z08 0.6X158X136,,7209,G0101,0,0
3,0111C00187,＊化粧板,SUS430BA(VC) 0.4X93.6X166.5,,7329,G0106,0,0
3,0119C00001,＊壁掛金具上,SGCC-MO-F08 1.2X914X1400,,0,G0105,0,0
3,0126C00109,＊コレクター接続金具,SUS304 2B 2.0X296X90.8,,0,G0101,0,0
3,0126C00110,＊タンク接続金具右,SUS304 2B 2.0X330X93.8,,0,Z0010,0,0
3,0126C00111,＊タンク接続金具左,SUS304 2B 2.0X330X93.8,,0,Z0010,0,0
3,0126C00113,＊コレクタ吊金具右,SUS304 2B 2.0X174X49XL,,0,G0110,0,0
3,0126C00114,＊コレクタ吊金具左,SUS304 2B 2.0X174X49XL,,0,G0110,0,0
3,0126C00141,＊前横桟,,,0,Z0010,0,0
3,0126C00142,＊貯湯部取っ手押え左,SPHC 3.0X100X127.8(+-0.2),,8678,Z0010,0,0
3,0126C00143,＊貯湯部取っ手押え右,SPHC 3.0X100X127.8(+-0.2),,8679,Z0010,0,0
3,0126C00144,＊接続金具,SPHC 3.0X97.8X215(+-0.2),,8680,Z0010,0,0
3,0126C00145,＊前横桟,SPHC 3.0X1219X1920,,0,S0124,0,0
3,0126C00146,＊前横桟,SPHC 3.0X1219X1920,,0,S0124,0,0
3,0126C00147,＊前脚,SPHC 3.0X1219X600,,0,G0105,0,0
3,0126C00148,＊コレクタ固定金具上,SPHC 3.0X1219X600,,0,G0105,0,0
3,0126C00149,＊コレクタ固定金具下,SPHC 3.0X1219X600,,0,G0105,0,0
3,0126C00150,＊タンク固定金具,SPHC 3.0X1219X600,,0,G0105,0,0
3,0126C00203,＊透明板支え,SGCD1-MO-F06 0.8X87.4X1026.3(+-0.2),,8590,Z0010,0,0
3,0126C00217,＊透明板支え,SGCD1-MO-F04 0.8X87.4X1026.3(+-0.2),,0,Z0010,0,0
3,0126E00005,＊縦桟左,,,0,Z0010,0,0
3,0126E00006,＊縦桟右,,,0,Z0010,0,0
3,0126E00007,＊縦桟中左,,,0,Z0010,0,0
3,0126E00008,＊縦桟中右,,,0,Z0010,0,0
3,0126E00009,＊後横桟,,,0,Z0010,0,0
3,0126E00010,＊後足,,,0,Z0010,0,0
3,0126E00011,＊後脚左,,,0,Z0010,0,0
3,0126E00012,＊後脚右,,,0,Z0010,0,0
3,0126E00013,＊縦桟補強上,,,0,Z0010,0,0
3,0126E00014,＊縦桟補強下,,,0,Z0010,0,0
3,0126E00015,＊縦桟補強中,,,0,Z0010,0,0
3,0126E00016,＊前足,,,0,Z0010,0,0
3,0126E00017,＊縦桟左,,,0,Z0010,0,0
3,0126E00018,＊縦桟右,,,0,Z0010,0,0
3,0126E00019,＊縦桟中左,,,0,Z0010,0,0
3,0126E00020,＊縦桟中右,,,0,Z0010,0,0
3,0126E00021,＊後横桟上,,,0,Z0010,0,0
3,0126E00022,＊後横桟下,,,0,Z0010,0,0
3,0126E00023,＊後脚左,,,0,Z0010,0,0
3,0126E00024,＊後脚右,,,0,Z0010,0,0
3,0126E00025,＊後脚中左,,,0,Z0010,0,0
3,0126E00026,＊後脚中右,,,0,Z0010,0,0
3,0126E00027,＊前脚左,,,0,Z0010,0,0
3,0126E00028,＊前脚右,,,0,Z0010,0,0
3,0126E00029,＊横桟支え(Ａ),,,0,Z0010,0,0
3,0126E00030,＊後補強,,,0,Z0010,0,0
3,0126E00031,＊前補強,,,0,Z0010,0,0
3,0126E00032,＊足,,,0,Z0010,0,0
3,0126E00033,＊側補強,,,0,Z0010,0,0
3,0126E00034,＊縦桟左,,,0,Z0010,0,0
3,0126E00035,＊縦桟右,,,0,Z0010,0,0
3,0126E00036,＊縦桟中左,,,0,Z0010,0,0
3,0126E00037,＊縦桟中右,,,0,Z0010,0,0
3,0126E00038,＊後足,,,0,Z0010,0,0
3,0126E00039,＊後脚左,,,0,Z0010,0,0
3,0126E00040,＊後脚右,,,0,Z0010,0,0
3,0126E00041,＊縦桟補強上,,,0,Z0010,0,0
3,0126E00042,＊縦桟補強下,,,0,Z0010,0,0
3,0126E00043,＊縦桟補強中,,,0,Z0010,0,0
3,0126E00044,＊縦桟左,,,0,Z0010,0,0
3,0126E00045,＊縦桟右,,,0,Z0010,0,0
3,0126E00046,＊後横桟上,,,0,Z0010,0,0
3,0126E00047,＊後横桟下,,,0,Z0010,0,0
3,0126E00048,＊後脚左,,,0,Z0010,0,0
3,0126E00049,＊後脚右,,,0,Z0010,0,0
3,0126E00050,＊後脚中左,,,0,Z0010,0,0
3,0126E00051,＊後脚中右,,,0,Z0010,0,0
3,0126E00052,＊前脚左,,,0,Z0010,0,0
3,0126E00053,＊前脚右,,,0,Z0010,0,0
3,0126E00054,＊横桟支え(Ａ),,,0,Z0010,0,0
3,0126E00055,＊前補強,,,0,Z0010,0,0
3,0126E00056,＊足,,,0,Z0010,0,0
3,0126E00057,＊縦桟補強Ｂ,,,0,Z0010,0,0
3,0126E00058,＊縦桟補強Ａ,,,0,Z0010,0,0
3,0126E00059,＊後補強,,,0,Z0010,0,0
3,0126E00060,＊縦桟左,,,0,G0104,0,0
3,0126E00061,＊縦桟右,,,0,G0104,0,0
3,0126E00062,＊コレクタ支え左,,,0,Z0010,0,0
3,0126E00063,＊コレクタ支え右,,,0,Z0010,0,0
3,0126E00064,＊コレクタ支え中,,,0,Z0010,0,0
3,0126E00065,＊前横桟,,,0,Z0010,0,0
3,0126E00066,＊中横桟Ａ,,,0,Z0010,0,0
3,0126E00067,＊後横桟,,,0,Z0010,0,0
3,0126E00068,＊後足,,,0,Z0010,0,0
3,0126E00069,＊後脚左,,,0,Z0010,0,0
3,0126E00070,＊後脚右,,,0,Z0010,0,0
3,0126E00071,＊前足,,,0,Z0010,0,0
3,0126E00072,＊補強,,,0,Z0010,0,0
3,0126E00073,＊横桟補強,,,0,Z0010,0,0
3,0126E00074,＊縦桟左,,,0,G0104,0,0
3,0126E00075,＊縦桟右,,,0,G0104,0,0
3,0126E00076,＊前脚,,,0,Z0010,0,0
3,0126E00077,＊コレクタ支え左,,,0,Z0010,0,0
3,0126E00078,＊コレクタ支え右,,,0,Z0010,0,0
3,0126E00079,＊前横桟,,,0,Z0010,0,0
3,0126E00080,＊補強支え,,,0,Z0010,0,0
3,0126E00081,＊後横桟,,,0,Z0010,0,0
3,0126E00082,＊足,,,0,Z0010,0,0
3,0126E00083,＊支え補強Ａ,,,0,Z0010,0,0
3,0126E00084,＊支え補強Ｂ,,,0,Z0010,0,0
3,0126E00085,＊横桟下補強,,,0,Z0010,0,0
3,0126E00086,＊後補強,,,0,Z0010,0,0
3,0126E00087,＊縦桟補強,,,0,Z0010,0,0
3,0126E00088,＊前補強,,,0,Z0010,0,0
3,0126E00089,＊縦桟左,,,0,G0104,0,0
3,0126E00090,＊縦桟右,,,0,G0104,0,0
3,0126E00091,＊コレクタ支え左,,,0,Z0010,0,0
3,0126E00092,＊コレクタ支え右,,,0,Z0010,0,0
3,0126E00093,＊後足,,,0,Z0010,0,0
3,0126E00094,＊後脚左,,,0,Z0010,0,0
3,0126E00095,＊後脚右,,,0,Z0010,0,0
3,0126E00096,＊補強,,,0,Z0010,0,0
3,0126E00097,＊横桟補強,,,0,Z0010,0,0
3,0126E00098,＊縦桟左,,,0,G0104,0,0
3,0126E00099,＊縦桟右,,,0,G0104,0,0
3,0126E00100,＊後脚,,,0,Z0010,0,0
3,0126E00101,＊コレクタ支え左,,,0,Z0010,0,0
3,0126E00102,＊コレクタ支え右,,,0,Z0010,0,0
3,0126E00103,＊左足,,,0,Z0010,0,0
3,0126E00104,＊右足,,,0,Z0010,0,0
3,0126E00105,＊横桟下補強,,,0,Z0010,0,0
3,0126E00106,＊後補強,,,0,Z0010,0,0
3,0126E00107,＊縦桟補強,,,0,Z0010,0,0
3,0132B00087,＊上板,SECC-Q2 E16/E16 0.8X225X366,,4660,Z0010,0,0
3,0133B00059,＊三方弁取付金具,SGCC-MO-F08 1.6 ﾌﾞﾗﾝｸ 285X160.5,,0,Z0010,0,0
3,0133B00342,＊脚,MSM-CC-DZC 190 1.2X66+-0.2X356+-0.2,,8929,Z0010,0,0
3,0133C00009,＊インバータ支持金具,SGCC-Z08 0.7X72X40XL(+-0.2),,0,80100,,
3,0133C00041,＊防水カバーＡ,SGCC-Z08 0.5X154(+-0.2)X201(+-0.2),,0,80100,,
3,0133C00042,＊防水カバーＢ,SGCC-Z08 0.5X216X97XC/2,,0,80100,,
3,0133C00086,＊インバータ底板,SGCC-Z08 0.7X146X606(+-0.2),,0,80100,,
3,0133C00097,＊端子台取付板,SGCC-Z08 0.7X83X173.2(+-0.3),,0,80100,,
3,0133C00111,＊インバータ底板,SGCC-Z08 0.7X155.8X327.6(+-0.2),,0,80100,,
3,0133C00253,＊インバ－タ後板,SGCC-Z08 0.7X1075X1670,,0,80100,,
3,0133C00275,＊インバータ底板,SGCC-Z08 0.7X146X606(+-0.2),,0,80100,,
3,0133C00276,＊インバ－タ後板,,,0,80100,,
3,0133C00294,＊インバ－タ後板,,,0,80100,,
3,0133C00405,＊地中シスターン本体,SUS304 CP 2B 0.5X310.0+-0.2X340.2+-0.1,,5935,G0105,0,0
3,0134C00035,＊アーム,SGCC-Z08 1.6X244X72.5XL,,0,80100,,
3,0134C00038,＊ヒータ押え右,SUS430CP 1.0X103X25XL (+-0.3),,0,G0110,0,0
3,0134C00039,＊ヒータ押え左,SUS430CP 1.0X102X26XL (+-0.3),,0,G0115,0,0
3,0134C00040,＊固定板,SGCC-ZO8 2.0X174X43.5XL(+-0.3),,0,80100,,
3,0134C00056,＊フィルム押え,SPCC-SD 0.5X126.5X30.5XL(+5),,0,80100,,
3,0140B00003,＊スクロール側板左,SGCC-Z08 0.6X261.2X250.5XL(+-0.2),,8415,Z0010,0,0
3,0140B00004,＊スクロール側板右,SGCC-Z08 0.6X261.2X250.5XL(+-0.2),,8416,Z0010,0,0
3,0140B00007,＊スクロール側板Ａ,SGCC-Z08 0.6X261.2X250.5XL(+-0.2),,8417,Z0010,0,0
3,0140C00089,＊スクロール本体,SGCC-Z08 0.6X117X721.9(+-0.2),,8418,Z0010,0,0
3,0140C00322,＊操作部カバーばね,SUS301-CSP 3/4H 0.2×50（+-0.2）×19.5×,,0,Z0010,0,0
3,0142B00011,＊脚本体,SECC-Q2 E16/E16 1.6X102X102XL(+-0.3),,1502,G0115,0,0
3,0142C00103,＊タンク支え前,SUS304 CP 2B 1.5X914X1640,,8943,Z0710,0,0
3,0142C00116,＊モータ取付板,SUS304 CP 2B 1.0X914X1400,,1507,Z0710,0,0
3,0142C00148,＊壁固定金具,SGCC-MO-F08 1.6X914X1440,,8938,Z0710,0,0
3,0142C00161,＊風向板拘束金具,SUS304-CSP-H 0.8X320X1000,,9016,Z0710,0,0
3,0142C00165,＊前フィルタ固定Ｂ,SGCC-Q2-Z08 0.8X914X1080,,11746,Z0710,0,0
3,0142C00167,＊水位検知取付板,SUS304 CP 2B 0.8X914X1180,,1508,Z0710,0,0
3,0142C00178,＊背面カバー上＊,SGCC-MO-F04 0.8X925X1000,,8940,Z0710,0,0
3,0142C00179,＊背面カバー右上＊,SGCC-MO-F04 0.8X925X1000,,0,Z0710,0,0
3,0142C00180,＊背面カバー左上＊,SGCC-MO-F04 0.8X925X1000,,0,Z0710,0,0
3,0142C00181,＊背面カバー右下＊,SGCC-MO-F04 0.8X925X1000,,0,Z0710,0,0
